id,age,balance,contact,day,duration,campaign,pdays,previous,poutcome,y,job_cats,marital_cats,education_cats,default_cats,housing_cats,loan_cats,month_cats
17616.0,59,2512.0,c,29.0,167.0,4.0,-1.0,0.0,unknown,no,5,1,2,0,0,0,5
17617.0,54,4353.0,c,29.0,197.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,1,1,5
17618.0,29,402.0,c,29.0,345.0,5.0,-1.0,0.0,unknown,no,2,2,2,0,1,1,5
17619.0,53,329.0,c,29.0,69.0,2.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,5
17620.0,58,3.0,t,29.0,55.0,16.0,-1.0,0.0,unknown,no,1,1,0,0,0,1,5
17621.0,54,1390.0,t,29.0,647.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,0,0,5
17622.0,42,2534.0,c,29.0,105.0,2.0,-1.0,0.0,unknown,no,0,2,1,0,0,0,5
17623.0,43,2113.0,c,29.0,33.0,2.0,-1.0,0.0,unknown,no,11,1,0,0,0,0,5
17624.0,41,510.0,c,29.0,61.0,2.0,-1.0,0.0,unknown,no,10,1,1,0,0,0,5
17625.0,59,1525.0,t,29.0,90.0,2.0,-1.0,0.0,unknown,no,0,0,1,0,0,0,5
17626.0,45,0.0,c,29.0,100.0,3.0,-1.0,0.0,unknown,no,2,1,2,0,1,0,5
17627.0,39,2381.0,c,29.0,91.0,3.0,-1.0,0.0,unknown,no,7,1,1,0,1,1,5
17628.0,59,0.0,c,29.0,45.0,7.0,-1.0,0.0,unknown,no,5,1,0,0,1,0,5
17629.0,50,176.0,c,29.0,155.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,0,0,5
17630.0,45,2468.0,c,29.0,64.0,2.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,5
17631.0,38,1655.0,c,29.0,392.0,2.0,-1.0,0.0,unknown,no,9,2,1,0,0,0,5
17632.0,42,2193.0,c,29.0,305.0,2.0,-1.0,0.0,unknown,no,9,2,3,0,0,0,5
17633.0,36,4.0,c,29.0,261.0,6.0,-1.0,0.0,unknown,no,4,1,2,0,0,1,5
17634.0,48,933.0,c,29.0,446.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,0,0,5
17635.0,57,1896.0,c,29.0,248.0,4.0,-1.0,0.0,unknown,no,7,1,0,0,0,0,5
17636.0,45,6269.0,c,29.0,20.0,2.0,-1.0,0.0,unknown,no,4,0,2,0,1,0,5
17637.0,38,4366.0,c,29.0,188.0,2.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,5
17638.0,45,6200.0,c,29.0,103.0,2.0,-1.0,0.0,unknown,no,4,0,2,0,0,0,5
17639.0,26,-84.0,c,29.0,63.0,5.0,-1.0,0.0,unknown,no,1,2,1,0,1,1,5
17640.0,32,2578.0,c,29.0,86.0,3.0,-1.0,0.0,unknown,no,7,1,1,0,0,0,5
17641.0,33,338.0,c,29.0,105.0,4.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,5
17642.0,36,125.0,c,29.0,57.0,4.0,-1.0,0.0,unknown,no,3,1,0,0,1,0,5
17643.0,42,2625.0,c,29.0,2516.0,2.0,-1.0,0.0,unknown,yes,9,2,2,0,0,0,5
17644.0,26,114.0,c,29.0,361.0,4.0,-1.0,0.0,unknown,no,1,2,1,0,0,1,5
17645.0,42,250.0,c,29.0,247.0,3.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,5
17646.0,47,310.0,c,29.0,145.0,3.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,5
17647.0,32,342.0,c,29.0,146.0,3.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,5
17648.0,56,659.0,c,29.0,64.0,3.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,5
17649.0,49,63.0,c,29.0,435.0,2.0,-1.0,0.0,unknown,no,0,0,1,0,0,0,5
17650.0,56,934.0,c,29.0,375.0,2.0,-1.0,0.0,unknown,no,1,0,1,0,0,0,5
17651.0,41,547.0,c,29.0,365.0,2.0,-1.0,0.0,unknown,no,2,1,1,0,0,0,5
17652.0,42,275.0,c,29.0,522.0,3.0,-1.0,0.0,unknown,no,9,2,1,0,0,0,5
17653.0,52,1331.0,c,29.0,213.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,5
17654.0,55,529.0,c,29.0,137.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,5
17655.0,46,1148.0,t,29.0,104.0,2.0,-1.0,0.0,unknown,no,6,1,2,0,0,0,5
17656.0,32,138.0,c,29.0,57.0,4.0,-1.0,0.0,unknown,no,0,2,2,0,0,1,5
17657.0,39,64.0,c,29.0,100.0,3.0,-1.0,0.0,unknown,no,7,1,1,0,0,0,5
17658.0,46,529.0,c,29.0,208.0,2.0,-1.0,0.0,unknown,no,9,1,2,0,1,1,5
17659.0,44,1226.0,c,29.0,51.0,2.0,-1.0,0.0,unknown,no,9,1,1,0,1,1,5
17660.0,39,150.0,c,29.0,735.0,4.0,-1.0,0.0,unknown,no,1,0,1,0,0,0,5
17661.0,55,0.0,c,29.0,94.0,2.0,-1.0,0.0,unknown,no,6,0,1,0,0,0,5
17662.0,52,1818.0,c,29.0,46.0,4.0,-1.0,0.0,unknown,no,9,1,1,0,0,1,5
17663.0,58,673.0,t,29.0,28.0,4.0,-1.0,0.0,unknown,no,9,1,1,0,0,0,5
17664.0,36,-129.0,c,29.0,121.0,3.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,5
17665.0,35,-112.0,c,29.0,394.0,4.0,-1.0,0.0,unknown,no,0,1,1,0,0,0,5
17666.0,48,755.0,c,29.0,65.0,2.0,-1.0,0.0,unknown,no,1,2,0,0,1,0,5
17667.0,41,261.0,c,29.0,797.0,15.0,-1.0,0.0,unknown,no,0,0,1,0,1,0,5
17668.0,51,0.0,c,29.0,204.0,6.0,-1.0,0.0,unknown,no,4,1,2,1,0,1,5
17669.0,47,736.0,c,29.0,212.0,2.0,-1.0,0.0,unknown,no,9,2,1,0,0,0,5
17670.0,51,974.0,c,29.0,255.0,4.0,-1.0,0.0,unknown,no,7,0,1,0,1,1,5
17671.0,51,620.0,c,29.0,88.0,10.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,5
17672.0,43,0.0,t,29.0,184.0,4.0,-1.0,0.0,unknown,no,2,1,2,1,0,1,5
17673.0,45,2690.0,t,29.0,145.0,4.0,-1.0,0.0,unknown,no,4,1,0,0,0,0,5
17674.0,49,1601.0,c,29.0,47.0,5.0,-1.0,0.0,unknown,no,4,1,1,0,0,0,5
17675.0,58,5506.0,t,29.0,81.0,4.0,-1.0,0.0,unknown,no,5,1,0,0,0,0,5
17676.0,45,2239.0,t,29.0,24.0,2.0,-1.0,0.0,unknown,no,3,1,0,0,0,0,5
17677.0,54,136.0,c,29.0,92.0,2.0,-1.0,0.0,unknown,no,3,1,0,0,0,0,5
17678.0,52,5517.0,c,29.0,163.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,1,5
17679.0,39,394.0,c,29.0,551.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,0,0,5
17680.0,34,475.0,c,29.0,538.0,8.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,5
17681.0,58,19.0,c,29.0,271.0,2.0,-1.0,0.0,unknown,no,5,0,1,0,0,0,5
17682.0,51,513.0,c,29.0,331.0,2.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,5
17683.0,34,5934.0,c,29.0,82.0,7.0,-1.0,0.0,unknown,no,7,0,1,0,1,0,5
17684.0,34,5284.0,c,29.0,198.0,5.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,5
17685.0,38,1283.0,c,29.0,60.0,6.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,5
17686.0,48,0.0,c,29.0,569.0,2.0,-1.0,0.0,unknown,no,10,1,0,0,0,0,5
17687.0,37,1236.0,c,29.0,300.0,2.0,-1.0,0.0,unknown,no,10,1,2,0,0,0,5
17688.0,46,0.0,c,29.0,100.0,12.0,-1.0,0.0,unknown,no,2,1,1,0,0,0,5
17689.0,42,1278.0,c,29.0,422.0,4.0,-1.0,0.0,unknown,no,1,0,0,0,0,0,5
17690.0,52,594.0,t,29.0,178.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,0,0,5
17691.0,44,0.0,c,29.0,129.0,6.0,-1.0,0.0,unknown,no,4,1,2,0,0,1,5
17692.0,34,147.0,c,29.0,57.0,7.0,-1.0,0.0,unknown,no,0,1,1,0,1,1,5
17693.0,29,-689.0,c,29.0,199.0,9.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,5
17694.0,25,342.0,c,29.0,281.0,4.0,-1.0,0.0,unknown,no,7,2,3,0,0,0,5
17695.0,39,0.0,c,29.0,218.0,4.0,-1.0,0.0,unknown,no,3,1,1,0,1,0,5
17696.0,41,274.0,c,29.0,207.0,4.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,5
17697.0,48,312.0,c,29.0,1186.0,4.0,-1.0,0.0,unknown,no,4,1,0,0,0,0,5
17698.0,33,0.0,c,29.0,454.0,6.0,-1.0,0.0,unknown,yes,1,1,1,0,0,0,5
17699.0,49,7254.0,c,29.0,132.0,4.0,-1.0,0.0,unknown,no,6,1,2,0,0,0,5
17700.0,54,244.0,c,29.0,337.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,5
17701.0,50,1688.0,t,29.0,156.0,2.0,-1.0,0.0,unknown,no,7,1,3,0,0,0,5
17702.0,49,126.0,c,29.0,195.0,2.0,-1.0,0.0,unknown,no,4,1,3,0,1,0,5
17703.0,27,-242.0,c,29.0,20.0,21.0,-1.0,0.0,unknown,no,0,2,1,0,0,1,5
17704.0,57,1301.0,c,29.0,63.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,5
17705.0,51,2642.0,c,29.0,52.0,6.0,-1.0,0.0,unknown,no,11,1,3,0,0,0,5
17706.0,36,0.0,c,29.0,113.0,8.0,-1.0,0.0,unknown,no,0,1,1,0,0,1,5
17707.0,45,2532.0,c,29.0,64.0,6.0,-1.0,0.0,unknown,no,4,2,2,0,0,0,5
17708.0,53,1815.0,c,29.0,86.0,6.0,-1.0,0.0,unknown,no,0,1,1,0,0,0,5
17709.0,27,36.0,c,29.0,114.0,4.0,-1.0,0.0,unknown,no,1,2,1,0,0,1,5
17710.0,58,1080.0,c,29.0,1058.0,2.0,-1.0,0.0,unknown,yes,5,0,1,0,1,0,5
17711.0,25,88.0,c,29.0,121.0,18.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,5
17712.0,36,82.0,c,29.0,45.0,4.0,-1.0,0.0,unknown,no,9,1,2,0,1,0,5
17713.0,57,53.0,t,29.0,539.0,2.0,-1.0,0.0,unknown,no,5,1,2,0,0,0,5
17714.0,43,731.0,c,29.0,360.0,4.0,-1.0,0.0,unknown,no,10,1,0,0,0,0,5
17715.0,47,24312.0,c,29.0,187.0,3.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,5
17716.0,57,128.0,t,29.0,143.0,8.0,-1.0,0.0,unknown,no,0,1,1,0,0,0,5
17717.0,48,3726.0,c,29.0,369.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,5
17718.0,55,1467.0,c,29.0,277.0,2.0,-1.0,0.0,unknown,no,5,1,1,0,0,1,5
17719.0,59,1069.0,c,29.0,85.0,2.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,5
17720.0,33,-211.0,c,29.0,96.0,5.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,5
17721.0,42,859.0,c,29.0,180.0,10.0,-1.0,0.0,unknown,no,2,1,2,0,0,0,5
17722.0,40,4381.0,t,29.0,126.0,2.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,5
17723.0,52,2332.0,c,29.0,108.0,2.0,-1.0,0.0,unknown,no,0,2,1,0,0,0,5
17724.0,35,37.0,c,29.0,104.0,7.0,-1.0,0.0,unknown,no,1,0,0,0,0,1,5
17725.0,47,1305.0,c,29.0,172.0,2.0,-1.0,0.0,unknown,no,0,2,1,0,0,0,5
17726.0,29,59.0,c,29.0,665.0,4.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,5
17727.0,45,-158.0,t,29.0,340.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,5
17728.0,49,124.0,c,29.0,125.0,19.0,-1.0,0.0,unknown,no,0,0,1,0,1,1,5
17729.0,36,2017.0,c,29.0,246.0,18.0,-1.0,0.0,unknown,no,6,1,2,0,0,0,5
17730.0,47,312.0,c,29.0,884.0,1.0,-1.0,0.0,unknown,yes,10,1,1,0,0,0,5
17731.0,43,3664.0,t,29.0,274.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,0,0,5
17732.0,44,4389.0,c,29.0,33.0,1.0,-1.0,0.0,unknown,no,9,1,0,0,0,0,5
17733.0,29,-1661.0,c,29.0,95.0,6.0,-1.0,0.0,unknown,no,4,2,2,1,0,1,5
17734.0,30,215.0,c,29.0,127.0,9.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,5
17735.0,35,-312.0,t,29.0,38.0,3.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,5
17736.0,50,2910.0,t,29.0,790.0,1.0,-1.0,0.0,unknown,no,4,1,1,0,0,0,5
17737.0,53,8605.0,c,29.0,635.0,3.0,-1.0,0.0,unknown,no,9,1,3,0,0,0,5
17738.0,54,1044.0,c,29.0,597.0,5.0,-1.0,0.0,unknown,no,0,1,3,0,1,0,5
17739.0,31,1839.0,c,29.0,109.0,8.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,5
17740.0,45,4413.0,t,29.0,77.0,35.0,-1.0,0.0,unknown,no,11,1,3,0,0,0,5
17741.0,40,6.0,c,29.0,64.0,4.0,-1.0,0.0,unknown,no,4,1,3,0,1,0,5
17742.0,59,0.0,c,29.0,376.0,2.0,-1.0,0.0,unknown,no,3,1,2,0,0,1,5
17743.0,57,1602.0,c,29.0,339.0,3.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,5
17744.0,47,356.0,c,29.0,44.0,5.0,-1.0,0.0,unknown,no,9,1,1,0,0,0,5
17745.0,36,106.0,c,29.0,171.0,13.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,5
17746.0,52,-299.0,c,29.0,110.0,2.0,-1.0,0.0,unknown,no,4,0,2,0,0,0,5
17747.0,57,132.0,c,29.0,174.0,3.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,5
17748.0,45,114.0,c,29.0,77.0,4.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,5
17749.0,55,2298.0,c,29.0,66.0,1.0,-1.0,0.0,unknown,no,9,0,2,0,1,0,5
17750.0,35,6554.0,c,29.0,226.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,0,0,5
17751.0,41,183.0,c,29.0,271.0,1.0,-1.0,0.0,unknown,no,10,1,0,0,1,0,5
17752.0,36,301.0,c,29.0,367.0,1.0,-1.0,0.0,unknown,no,9,2,1,0,1,1,5
17753.0,41,295.0,c,29.0,509.0,1.0,-1.0,0.0,unknown,no,10,2,1,0,0,0,5
17754.0,43,-7.0,c,29.0,228.0,1.0,-1.0,0.0,unknown,no,10,1,2,0,1,1,5
17755.0,32,-95.0,c,29.0,935.0,4.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,5
17756.0,32,197.0,c,29.0,313.0,6.0,-1.0,0.0,unknown,no,7,1,0,0,1,0,5
17757.0,59,4295.0,t,29.0,129.0,3.0,-1.0,0.0,unknown,no,7,1,0,0,0,0,5
17758.0,40,390.0,c,29.0,80.0,3.0,-1.0,0.0,unknown,no,4,0,2,0,0,0,5
17759.0,52,1452.0,c,29.0,194.0,3.0,-1.0,0.0,unknown,no,5,1,2,0,0,1,5
17760.0,48,1893.0,t,29.0,538.0,3.0,-1.0,0.0,unknown,no,1,0,1,0,0,0,5
17761.0,30,7.0,c,29.0,197.0,4.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,5
17762.0,32,84.0,c,29.0,403.0,3.0,-1.0,0.0,unknown,no,9,1,1,0,0,1,5
17763.0,58,145.0,t,29.0,616.0,13.0,-1.0,0.0,unknown,yes,0,1,1,0,1,0,5
17764.0,56,332.0,t,29.0,207.0,3.0,-1.0,0.0,unknown,no,9,1,1,0,0,0,5
17765.0,60,362.0,c,29.0,816.0,6.0,-1.0,0.0,unknown,yes,6,1,0,0,0,1,5
17766.0,28,0.0,c,29.0,120.0,4.0,-1.0,0.0,unknown,no,3,2,0,0,0,1,5
17767.0,52,247.0,c,29.0,268.0,6.0,-1.0,0.0,unknown,no,11,1,0,0,0,0,5
17768.0,29,262.0,c,29.0,510.0,9.0,-1.0,0.0,unknown,no,9,2,2,0,1,1,5
17769.0,36,686.0,c,29.0,114.0,2.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,5
17770.0,53,2191.0,t,29.0,99.0,5.0,-1.0,0.0,unknown,no,9,1,1,0,0,0,5
17771.0,49,2.0,c,29.0,246.0,4.0,-1.0,0.0,unknown,no,0,1,1,0,0,0,5
17772.0,56,-464.0,c,29.0,820.0,6.0,-1.0,0.0,unknown,no,5,1,0,0,1,0,5
17773.0,34,326.0,c,29.0,263.0,2.0,-1.0,0.0,unknown,no,1,2,0,0,1,0,5
17774.0,28,107.0,c,29.0,122.0,13.0,-1.0,0.0,unknown,no,9,1,2,0,1,0,5
17775.0,45,4647.0,c,29.0,109.0,3.0,-1.0,0.0,unknown,no,9,1,2,0,0,0,5
17776.0,26,165.0,c,29.0,162.0,4.0,-1.0,0.0,unknown,no,6,0,1,0,1,0,5
17777.0,56,559.0,c,29.0,69.0,5.0,-1.0,0.0,unknown,no,3,1,1,0,0,0,5
17778.0,31,0.0,c,29.0,82.0,5.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,5
17779.0,54,9.0,c,29.0,136.0,3.0,-1.0,0.0,unknown,no,3,0,2,0,0,1,5
17780.0,49,633.0,c,29.0,249.0,6.0,-1.0,0.0,unknown,no,4,1,1,0,0,1,5
17781.0,41,-190.0,c,29.0,808.0,3.0,-1.0,0.0,unknown,yes,1,1,1,0,0,1,5
17782.0,55,0.0,c,29.0,316.0,2.0,-1.0,0.0,unknown,no,9,1,1,0,0,0,5
17783.0,30,92.0,c,29.0,110.0,5.0,-1.0,0.0,unknown,no,4,2,2,0,0,1,5
17784.0,47,2889.0,t,29.0,259.0,12.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,5
17785.0,41,91.0,c,29.0,204.0,3.0,-1.0,0.0,unknown,no,9,1,2,0,0,1,5
17786.0,39,345.0,c,29.0,110.0,3.0,-1.0,0.0,unknown,no,2,1,2,0,1,1,5
17787.0,47,617.0,t,29.0,119.0,7.0,-1.0,0.0,unknown,no,3,0,0,0,0,0,5
17788.0,49,2481.0,c,29.0,53.0,5.0,-1.0,0.0,unknown,no,1,1,0,0,0,1,5
17789.0,58,35.0,c,29.0,336.0,7.0,-1.0,0.0,unknown,no,5,1,1,0,0,0,5
17790.0,42,1386.0,c,29.0,222.0,5.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,5
17791.0,54,3967.0,c,29.0,90.0,3.0,-1.0,0.0,unknown,no,9,1,1,0,0,1,5
17792.0,29,19.0,c,29.0,327.0,6.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,5
17793.0,42,826.0,t,29.0,316.0,3.0,-1.0,0.0,unknown,no,4,0,2,0,0,0,5
17794.0,42,2273.0,c,29.0,98.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,5
17795.0,46,659.0,t,29.0,1127.0,11.0,-1.0,0.0,unknown,yes,0,1,1,0,1,0,5
17796.0,59,1558.0,t,29.0,1140.0,3.0,-1.0,0.0,unknown,no,4,1,1,0,0,0,5
17797.0,39,2457.0,c,29.0,284.0,3.0,-1.0,0.0,unknown,no,1,1,1,0,0,0,5
17798.0,33,215.0,c,29.0,543.0,12.0,-1.0,0.0,unknown,no,6,1,1,0,1,0,5
17799.0,40,224.0,c,29.0,138.0,3.0,-1.0,0.0,unknown,no,3,1,0,0,1,0,5
17800.0,28,599.0,c,29.0,189.0,5.0,-1.0,0.0,unknown,no,7,1,2,0,1,0,5
17801.0,32,-252.0,c,29.0,52.0,4.0,-1.0,0.0,unknown,no,9,1,2,0,1,0,5
17802.0,44,64.0,c,29.0,223.0,6.0,-1.0,0.0,unknown,no,3,1,0,0,0,1,5
17803.0,49,0.0,c,29.0,71.0,7.0,-1.0,0.0,unknown,no,0,1,1,0,1,1,5
17804.0,49,0.0,c,29.0,468.0,2.0,-1.0,0.0,unknown,no,1,0,0,0,1,0,5
17805.0,33,235.0,c,29.0,185.0,6.0,-1.0,0.0,unknown,no,0,1,2,0,1,0,5
17806.0,48,1850.0,c,29.0,61.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,5
17807.0,41,328.0,c,29.0,65.0,12.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,5
17808.0,35,0.0,t,29.0,399.0,12.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,5
17809.0,47,8106.0,c,29.0,340.0,3.0,-1.0,0.0,unknown,no,4,2,2,0,0,0,5
17810.0,35,840.0,c,29.0,281.0,4.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,5
17811.0,43,1800.0,t,29.0,103.0,3.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,5
17812.0,47,2.0,c,29.0,104.0,4.0,-1.0,0.0,unknown,no,2,0,1,0,1,1,5
17813.0,44,1109.0,c,29.0,176.0,4.0,-1.0,0.0,unknown,no,3,1,0,0,1,1,5
17814.0,44,2340.0,c,29.0,637.0,3.0,-1.0,0.0,unknown,no,9,0,1,0,0,0,5
17815.0,39,738.0,c,29.0,90.0,2.0,-1.0,0.0,unknown,no,9,1,1,0,0,1,5
17816.0,56,-82.0,c,29.0,234.0,6.0,-1.0,0.0,unknown,no,5,0,1,0,0,1,5
17817.0,26,0.0,c,29.0,165.0,23.0,-1.0,0.0,unknown,no,7,2,1,0,0,0,5
17818.0,51,174.0,t,29.0,308.0,3.0,-1.0,0.0,unknown,no,3,1,3,0,0,0,5
17819.0,39,949.0,c,29.0,75.0,8.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,5
17820.0,32,2664.0,c,29.0,242.0,7.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,5
17821.0,45,219.0,c,29.0,142.0,8.0,-1.0,0.0,unknown,no,7,1,1,0,1,1,5
17822.0,37,0.0,c,29.0,153.0,4.0,-1.0,0.0,unknown,no,0,1,1,0,0,0,5
17823.0,43,744.0,c,29.0,619.0,4.0,-1.0,0.0,unknown,no,2,2,2,0,0,1,5
17824.0,42,1508.0,c,29.0,178.0,3.0,-1.0,0.0,unknown,no,6,1,1,0,1,0,5
17825.0,54,2681.0,t,29.0,481.0,3.0,-1.0,0.0,unknown,no,7,1,1,0,0,0,5
17826.0,34,477.0,t,29.0,128.0,11.0,-1.0,0.0,unknown,no,9,1,2,0,0,0,5
17827.0,58,3858.0,t,29.0,53.0,6.0,-1.0,0.0,unknown,no,3,0,0,0,0,0,5
17828.0,39,9143.0,c,29.0,851.0,2.0,-1.0,0.0,unknown,no,0,1,2,0,0,0,5
17829.0,41,2044.0,c,29.0,234.0,5.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,5
17830.0,54,3067.0,t,29.0,222.0,3.0,-1.0,0.0,unknown,no,9,1,0,0,1,0,5
17831.0,48,906.0,t,29.0,289.0,9.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,5
17832.0,47,591.0,c,29.0,397.0,1.0,-1.0,0.0,unknown,no,7,2,1,0,0,0,5
17833.0,60,6657.0,c,29.0,333.0,19.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,5
17834.0,51,1151.0,c,29.0,125.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,5
17835.0,31,566.0,c,29.0,333.0,8.0,-1.0,0.0,unknown,no,2,2,2,0,1,0,5
17836.0,53,534.0,c,29.0,115.0,4.0,-1.0,0.0,unknown,no,6,1,1,0,1,0,5
17837.0,60,179.0,c,29.0,79.0,4.0,-1.0,0.0,unknown,no,6,2,2,0,0,1,5
17838.0,52,-1.0,c,29.0,112.0,6.0,-1.0,0.0,unknown,no,7,0,0,1,0,1,5
17839.0,58,1321.0,t,29.0,157.0,6.0,-1.0,0.0,unknown,no,5,0,2,0,0,0,5
17840.0,52,-232.0,c,29.0,101.0,4.0,-1.0,0.0,unknown,no,7,1,1,0,0,1,5
17841.0,35,3297.0,c,29.0,193.0,15.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,5
17842.0,48,14530.0,t,29.0,863.0,10.0,-1.0,0.0,unknown,no,4,1,2,0,1,1,5
17843.0,39,-409.0,c,29.0,590.0,23.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,5
17844.0,49,933.0,c,29.0,92.0,33.0,-1.0,0.0,unknown,no,7,0,1,0,0,1,5
17845.0,43,1630.0,c,29.0,153.0,3.0,-1.0,0.0,unknown,no,10,1,1,0,0,0,5
17846.0,56,1032.0,t,29.0,225.0,4.0,-1.0,0.0,unknown,no,11,1,3,0,0,0,5
17847.0,28,376.0,t,29.0,49.0,4.0,-1.0,0.0,unknown,no,7,1,1,0,0,1,5
17848.0,32,1.0,c,29.0,123.0,6.0,-1.0,0.0,unknown,no,9,1,1,0,0,1,5
17849.0,56,1007.0,c,29.0,88.0,6.0,-1.0,0.0,unknown,no,7,0,1,0,0,0,5
17850.0,58,610.0,t,29.0,246.0,2.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,5
17851.0,52,1453.0,t,29.0,254.0,21.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,5
17852.0,58,10.0,c,30.0,95.0,5.0,-1.0,0.0,unknown,no,7,1,1,0,1,1,5
17853.0,56,1316.0,c,30.0,76.0,5.0,-1.0,0.0,unknown,no,1,1,1,0,0,0,5
17854.0,50,3436.0,c,30.0,182.0,4.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,5
17855.0,44,4968.0,c,30.0,76.0,14.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,5
17856.0,30,1015.0,c,30.0,11.0,8.0,-1.0,0.0,unknown,no,7,1,0,0,1,0,5
17857.0,25,35.0,c,30.0,96.0,29.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,5
17858.0,31,-340.0,c,30.0,520.0,6.0,-1.0,0.0,unknown,no,1,2,3,0,1,0,5
17859.0,27,0.0,c,30.0,138.0,8.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,5
17860.0,52,1746.0,c,30.0,142.0,9.0,-1.0,0.0,unknown,no,0,1,1,0,0,0,5
17861.0,52,1400.0,c,30.0,103.0,4.0,-1.0,0.0,unknown,no,1,2,0,0,0,0,5
17862.0,37,103.0,c,30.0,124.0,3.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,5
17863.0,25,5.0,c,30.0,84.0,6.0,-1.0,0.0,unknown,no,7,2,1,0,0,1,5
17864.0,33,-333.0,c,30.0,329.0,5.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,5
17865.0,57,2927.0,t,30.0,78.0,5.0,-1.0,0.0,unknown,no,5,1,0,0,0,1,5
17866.0,41,33.0,c,30.0,125.0,5.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,5
17867.0,51,1017.0,c,30.0,353.0,6.0,-1.0,0.0,unknown,no,5,1,1,0,0,0,5
17868.0,58,10628.0,c,30.0,189.0,4.0,-1.0,0.0,unknown,no,5,1,0,0,0,0,5
17869.0,39,406.0,c,30.0,253.0,5.0,-1.0,0.0,unknown,no,0,1,1,0,0,0,5
17870.0,26,0.0,c,30.0,65.0,26.0,-1.0,0.0,unknown,no,9,2,1,0,0,1,5
